id,id2,q0,q1,q2,q3,q4,q5,q6,q7,q7_14,q7_14en,q8,q9,q10,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q12,q13,q14,q15,q16_1,q16_2,q17,q18,q18_24,q18_24en,q19,q20,q21_1,q21_2,q21_3,q22_1,q22_2,q22_3,q23,q24,q25,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27_1,q27_2,q27_3,q27_4,q27_5,q27_6,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q29_1,q29_2,q29_3,q29_4,q29_5,q29_6,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q30_7,q31_1,q31_2,q31_3,q31_4,q31_5,q32_1,q32_2,q32_3,q32_4,q32_5,q33_1,q33_2,q33_3,q33_4,q33_5,q34,q34_6,q34_6en,q35,q36,q37_1,q37_2,q38,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q40_1,q40_2,q40_3,q40_4,q40_5,q41_1,q41_2,q41_3,q42,q43,q44,q45,q46,q47,q48,q49,q50,q51,q52,q53,q54_1,q54_2,q54_3,q54_4,q54_5,q54_6,q54_7,q55,q56,q57,q58,q59,q60,q61,q62,q63,q63en,q64_1,q64_2,q64_3,q64_4,q64_5,q65,q66,q67,q68,q68en,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q69_9,q69_10,q69_11,q69_12,q70_1,q70_2,q70_3,q71_1,q71_2,q71_3,q71_4,q71_5,q72_1,q72_2,q72_3,q72_4,q72_5,q72_6,q72_7,q72_8,q72_9,q72_10,q73,q74,q75,q76_1,q76_2,q76_3,q76_4,q76_5,q77_1,q77_2,q77_3,q77_4,q77_5,q78_1,q78_2,q78_3,q78_4,q78_5,q79_1,q79_2,q79_2_2,q79_2_2en,q79_3,q79_3_3,q79_3_3en,q79_4,q79_4_2,q79_4_2en,q80_1,q80_1_3,q80_1_3en,q80_2,q80_2_3,q80_2_3en,q80_3,q80_3_3,q80_3_3en,q80_4,q80_4_3,q80_4_3en,q81_1,q81_2,q81_2_2,q81_2_2en,q81_3,q81_3_4,q81_3_4en,q82_1,q82_2,q82_2_3,q82_2_3en,q82_3,q82_3_3,q82_3_3en,q82_4,q83_1,q83_2,q83_3,q84_1,q84_2,q84_3,q84_4,q84_5,q84_6,q84_7,q85_1,q85_2,q85_3,q85_4,q85_5,q85_6,q86_1,q86_2,q86_3,q86_4,q86_5,q87_1,q87_2,q87_3,q88,q89_1,q89_2,q89_3,q89_4,q89_5,q89_6,q89_7,q89_8,q89_9,q89_10,q89_10en,q90,q91_1,q91_2,q91_3,q91_4,q91_5,q91_6,q91_7,q91_8,q91_9,q91_10,q91_10en,q92,q93_1,q93_2,q93_3,q93_4,q93_5,q93_6,q93_7,q93_8,q93_9,q93_10,q93_10en,q94,q95,q96,q97,q98,q99,q100,q101,q102,q103,q104,q105,q106,q107,q108,q109,q110,q111,q112,q113,q114,q115,q116,q116_4,q116_4en,q117,q118,q119,q120,q121,q122,q123,q124,q125,q126,q127,q128,q129,q130_1,q130_2,q131,q132,q133,q134,q135,q136,q137,q138,q139_1,q139_2,q139_3,q139_4,q139_5,q140,q141,q142_1,q142_2,q142_3,q142_4,q142_5,q142_6,q142_6en,q143,q144,q145_1,q145_2,q145_3,q145_4,q145_5,q145_6,q145_6en,q146,q147_1,q147_2,q147_3,q147_4,q147_5,q148_1,q148_2,q148_3,q148_4,q148_5,q149_1,q149_2,q149_3,q150_1,q150_2,q150_3,q151_1,q151_2,q151_3,q152,q153,q154,q155,weight
20180021,"0737",0,1,0,1991,6,2,3,4,".",".",,,,,,,,,,,0,,0,2,6,1,6,".",".",,".",1,8,1.666666667,1,8,1.666666667,,4,3,5,4,5,2,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,2,3,4,6,1,5,5,6,6,5,5,8,5,4,5,5,5,5,5,5,3,3,5,5,4,5,5,2,".",".",1,2,5,5,,5,5,4,5,4,4,4,0,0,1,1,0,4,4,4,1,1,3,3,2,1,1,3,4,4,2,1,3,4,4,4,4,3,4,0,,2,3,4,3,2,1,"數據量化後較為客觀","Objective",2,2,1,3,3,4,5,1,"檢索資料","Data processing",6,6,6,6,6,6,5,5,5,5,4,5,5,5,4,4,4,5,4,4,4,5,5,5,5,5,5,5,5,4,9,7,6,5,5,5,4,5,4,4,4,4,4,6,6,6,5,5,2,,".",".",,".",".",1,".",".",3,"辭職，不為邪惡政府服務。","Resignation",2,".",".",3,"趁早移民","Immigrate early.",,".",".",1,1,".",".",,".",".",0,,".",".",2,".",".",1,4,4,4,5,5,5,5,5,4,5,2,2,2,3,3,4,5,5,6,4,4,5,1,5,4,1,1,1,1,1,0,1,0,0,".",".",3,1,1,0,0,0,0,0,0,0,".",".",3,1,1,0,0,0,0,0,0,0,".",".",1,5,4,4,4,2,7,10,2,1,1,2,3,2,1,1,4,4,1,1,,2,2,".",".",2,1,1,2,2,2,2,2,2,1,1,1,2,0,30,1,3,3,1,2,,1,1,,,,,,1,2,1,0,0,0,0,".",".",1,2,1,0,0,0,0,".",".",6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,1,1,.99
20180024,"0488",0,1,0,1986,6,2,3,11,".",".",,,,,,,,,,,0,,0,3,6,1,8,".",".",,".",1,8,1.666666667,1,8,1.666666667,,4,5,5,5,5,5,6,5,5,5,5,5,5,4,5,5,5,5,5,5,5,6,2,3,1,4,7,7,7,8,7,4,7,3,1,6,2,3,5,6,3,3,5,1,1,6,1,1,2,".",".",5,5,1,1,,3,5,3,5,3,2,5,0,0,1,0,0,4,3,2,1,1,2,1,2,3,1,3,3,4,3,2,3,2,1,4,4,2,1,0,,2,3,3,2,3,0,"程式沒有人性","Dehumanization",1,1,1,3,1,2,5,0,".",".",4,4,4,4,4,4,4,4,5,4,5,5,3,4,6,5,5,4,5,3,4,4,4,4,4,4,4,4,4,3,6,8,2,4,4,5,3,1,4,1,6,1,1,6,1,6,6,4,2,,".",".",,".",".",1,".",".",1,".",".",2,".",".",1,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",1,".",".",0,4,4,4,5,6,6,2,2,6,5,3,3,1,4,4,4,4,4,6,5,4,1,1,1,3,1,1,0,0,0,0,1,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,3,3,4,1,3,2,1,1,94,98,2,2,1,3,1,5,2,0,0,,,".",".",1,1,1,97,97,2,2,2,1,97,1,1,97,0,10,2,5,3,1,2,,1,3,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",9,4,5,4,4,5,4,1,2,5,5,5,5,5,5,6,5,5,5,4,1,1,1,1,1.56
20180025,"0717",0,1,0,1988,1,7,3,7,".",".",,,,,,,,,,,0,,0,2,6,1,11,".",".",,".",0,8,.6666666667,4,3,4.25,,4,4,5,3,4,2,4,5,5,4,5,5,5,4,5,5,5,5,4,4,3,4,2,5,1,6,1,3,8,3,4,8,5,6,2,5,5,2,5,4,4,1,1,5,2,2,5,3,5,".",".",2,2,4,4,,4,4,4,5,5,5,4,1,1,1,1,0,4,3,2,3,1,1,3,2,3,2,3,4,2,3,2,2,4,3,4,5,3,3,0,,2,2,2,1,4,0,"電腦無法判讀人之性情，資料庫可能不盡準確","Dehumanization",2,1,2,2,2,1,5,1,"文書檔案處理相關業務","Paperwork",5,5,5,5,5,5,5,6,5,4,3,4,4,4,3,4,5,4,4,4,5,5,4,5,4,4,5,5,4,4,2,4,1,6,6,6,6,6,5,1,6,5,5,3,3,4,4,5,1,1,".",".",2,".",".",,".",".",1,".",".",2,".",".",1,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",1,".",".",1,2,1,1,4,3,3,6,3,4,3,4,3,2,4,4,2,5,4,6,3,4,5,2,3,4,1,0,1,0,1,0,0,0,0,".",".",2,1,1,0,0,0,0,0,0,0,".",".",2,1,0,0,0,0,0,0,0,0,".",".",0,,4,3,3,2,2,17,2,3,2,1,2,1,1,1,1,5,2,0,0,,,".",".",2,2,7,,,,,,,,,,,,,4,7,2,0,2,,1,3,,,,,,1,1,1,1,0,0,0,".",".",0,,,,,,,".",".",7,6,6,6,4,4,4,3,4,5,4,5,4,3,4,4,4,5,5,3,1,1,1,1,.99
20180026,"0908",0,1,0,1957,1,3,4,2,".",".",,,,,,,,,,,0,,1,2,8,1,9,".",".",,".",41,5,41.41666667,41,5,41.41666667,,4,4,5,5,5,5,4,5,5,5,6,5,6,4,6,6,6,6,5,5,6,5,3,4,1,2,9,9,9,9,9,9,9,1,3,6,1,1,1,1,1,6,6,1,1,6,1,1,4,".",".",5,3,1,1,,3,5,4,4,5,5,5,0,1,1,0,0,3,3,3,2,2,2,2,2,2,2,3,2,3,3,2,4,4,3,4,4,3,3,0,,2,2,2,2,3,0,"缺乏人性，知人知面不知心","Dehumanization",1,1,2,2,2,2,4,0,".",".",5,5,5,5,5,5,5,5,5,5,6,6,4,4,4,3,4,2,4,5,5,5,5,5,5,5,5,6,5,5,4,10,3,5,5,5,5,5,4,5,5,4,5,5,1,6,6,4,2,,".",".",,".",".",1,".",".",1,".",".",2,".",".",1,".",".",,".",".",0,,".",".",3,".",".",1,2,".",".",,".",".",,3,2,2,3,5,3,5,4,6,4,3,4,4,4,3,3,6,6,6,5,4,4,1,2,4,0,1,0,0,1,1,0,0,0,".",".",3,0,1,0,0,0,0,0,0,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",1,10,4,4,2,3,2,14,1,3,2,1,1,1,1,2,1,6,4,1,,1,2,".",".",1,3,1,1,1,1,1,1,1,2,2,2,2,0,40,1,0,3,2,3,0,1,1,,,,,,1,2,1,0,0,1,0,".",".",1,1,1,0,1,0,0,".",".",5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,,,.99
20180027,"0865",0,1,0,1971,1,2,3,2,".",".",,,,,,,,,,,1,2,0,2,7,1,10,".",".",,".",5,10,5.833333333,8,2,8.166666667,,4,5,5,4,5,3,4,5,5,5,6,5,5,5,5,5,5,5,5,4,5,3,6,1,2,4,6,4,5,3,4,3,2,5,2,2,5,3,6,4,3,1,1,6,5,3,5,4,1,".",".",5,4,3,5,,5,5,5,5,5,3,5,0,1,1,0,0,4,4,3,1,1,1,1,2,1,1,3,4,2,4,2,2,4,2,4,5,2,4,0,,2,2,3,2,3,0,"因人是彈性思考的生物，自有其不可評估性。","Dehumanization",3,3,3,1,3,2,2,1,"常態性或例行性報表、經費預算與日常活動性評估","Routine affair、funding、routine affair",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,4,5,5,5,5,5,5,4,3,5,4,2,4,10,3,7,4,5,5,6,5,5,4,6,5,6,5,5,5,4,5,2,,".",".",,".",".",1,".",".",1,".",".",2,".",".",2,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",2,".",".",1,3,3,3,4,3,4,5,3,5,3,4,4,2,4,3,4,5,5,5,5,5,5,2,3,4,1,1,0,0,1,1,0,0,0,".",".",2,1,1,0,0,1,0,0,0,0,".",".",2,1,1,0,0,1,1,0,0,0,".",".",0,,4,4,4,3,1,2,3,1,1,2,4,2,1,1,1,5,1,1,,2,2,".",".",1,1,1,2,2,2,2,2,2,1,1,1,2,1,10,1,6,2,1,3,1,1,1,,,,,,1,2,0,1,0,0,1,".",".",0,,,,,,,".",".",7,4,5,5,5,4,6,4,4,5,4,5,5,5,4,5,3,5,5,2,1,1,1,1,.99
20180028,"0586",0,1,0,1988,6,2,3,11,".",".",,,,,,,,,,,0,,0,2,6,1,20,".",".",,".",1,8,1.666666667,1,8,1.666666667,,4,3,4,2,5,1,3,6,6,6,4,5,4,2,4,5,5,5,3,4,1,2,3,5,4,6,1,7,8,1,1,1,4,4,1,4,4,1,5,2,1,6,2,5,4,3,5,1,1,".",".",2,2,1,1,,4,2,3,2,4,2,4,1,1,0,1,0,3,3,3,1,1,2,1,2,3,3,2,3,4,1,1,2,5,4,3,5,2,2,0,,2,1,2,2,3,0,"個人特質應該無法藉由電腦系統判定","Personal traits can't be determined by a computer system.",1,1,3,3,3,2,5,1,"全自動化畜舍","Automatic farming",2,4,1,3,3,2,6,4,5,2,2,2,2,2,5,6,5,2,2,2,2,4,4,4,2,6,5,6,4,2,6,7,9,2,6,6,4,2,2,1,6,1,2,3,4,2,6,6,2,,".",".",,".",".",1,".",".",2,".",".",,".",".",,".",".",1,".",".",0,,".",".",2,".",".",0,,".",".",1,".",".",0,3,3,2,3,6,6,6,6,6,2,3,2,2,3,3,3,2,3,4,3,3,6,1,2,3,0,1,0,0,1,0,0,0,0,".",".",2,0,1,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,3,2,2,2,1,2,3,1,2,1,2,2,3,1,1,4,3,0,0,,,".",".",1,1,1,1,1,2,2,2,2,1,2,1,2,0,15,3,1,3,2,3,0,1,2,,,,,,1,2,1,1,1,1,1,".",".",0,,,,,,,".",".",9,5,3,3,2,2,3,1,2,4,2,3,3,3,5,5,5,2,2,1,2,,,,.99
20180030,"0642",0,1,0,1981,6,2,4,2,".",".",,,,,,,,,,,0,,0,1,3,1,18,".",".",,".",2,3,2.25,2,3,2.25,,4,4,3,4,4,4,4,5,5,5,4,4,5,5,5,4,5,4,4,3,1,2,3,4,5,6,3,4,3,5,5,5,6,4,4,5,5,4,4,4,5,5,4,4,4,3,4,3,1,".",".",3,4,4,4,,4,5,5,5,5,5,4,1,0,1,1,0,3,3,3,3,3,3,3,3,2,1,2,2,3,2,1,3,3,3,4,4,4,3,1,1,2,2,3,3,3,1,"簡化作業時間","Simplified operating time.",2,3,2,3,2,3,3,1,"存查作業、例行性公文","Routine affair",4,4,4,5,5,5,4,5,4,4,4,3,4,3,4,3,5,5,4,3,4,4,5,4,5,4,4,4,3,4,6,2,7,4,5,5,4,4,4,5,4,4,4,4,5,4,5,4,1,1,".",".",2,".",".",,".",".",2,".",".",,".",".",,".",".",2,".",".",0,,".",".",2,".",".",0,,".",".",2,".",".",0,2,2,1,3,4,4,4,4,3,4,3,2,3,3,3,3,4,5,5,4,4,4,5,4,3,1,1,1,0,0,0,0,0,0,".",".",3,1,1,1,0,0,0,1,0,0,".",".",3,1,1,1,0,0,0,1,0,0,".",".",1,5,4,4,2,4,10,2,3,3,3,3,1,2,2,3,3,6,4,0,0,,,".",".",1,1,6,,,,,,,,,,,,,3,5,1,1,3,0,1,1,,,,,,1,2,1,1,1,1,0,".",".",1,3,1,0,0,1,0,".",".",5,4,3,4,4,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1.11
20180032,"0432",0,1,1,1984,1,2,3,2,".",".",,,,,,,,,,,1,1,0,1,5,1,16,".",".",,".",8,5,8.416666667,12,4,12.33333333,,4,5,4,4,4,2,4,5,5,4,4,5,4,4,5,5,5,5,4,4,5,6,2,3,1,4,0,2,4,5,3,0,5,1,1,1,1,1,4,1,1,6,6,1,1,6,2,1,2,".",".",4,2,1,1,,1,4,1,4,2,2,5,0,0,1,1,0,3,4,3,3,1,1,1,2,2,2,3,3,2,2,2,2,4,1,4,4,1,1,0,,2,1,1,1,1,0,"人與人的互動是無法被電腦或科技取代的","Human interaction can't be replaced by computers or technology.",1,1,1,1,3,1,1,0,".",".",4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,5,3,3,4,5,5,4,4,5,4,5,4,5,4,1,2,6,5,4,5,5,4,4,1,4,1,4,3,1,4,5,3,1,1,".",".",1,".",".",,".",".",1,".",".",2,".",".",1,".",".",,".",".",0,,".",".",3,".",".",0,,".",".",2,".",".",0,0,3,3,5,5,4,4,4,4,2,3,2,2,4,4,4,4,4,4,4,4,6,4,1,4,1,1,1,0,0,1,1,0,0,".",".",3,0,1,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,3,3,3,3,3,2,9,1,98,3,3,3,2,2,2,1,5,2,1,,98,,".",".",1,1,7,,,,,,,,,,,,,2,5,2,1,3,0,1,1,,,,,,1,2,1,0,0,0,0,"",".",0,,,,,,,".",".",7,4,3,4,3,3,4,4,3,4,3,4,4,4,4,4,4,3,3,3,1,1,1,2,1.02
20180035,"0748",0,1,1,1969,6,2,4,6,".",".",,,,,,,,,,,0,,0,3,10,1,15,".",".",,".",2,1,2.083333333,24,10,24.83333333,,4,3,5,4,5,4,3,5,5,5,5,5,6,5,6,6,5,5,5,4,6,5,3,4,1,2,1,5,5,3,3,1,4,4,3,4,4,4,4,4,3,4,3,4,4,3,4,4,5,".",".",4,3,3,4,,5,4,5,5,5,5,5,0,1,0,1,0,3,3,4,1,1,1,3,2,3,1,3,4,4,2,1,3,2,1,4,3,1,2,0,,2,2,3,2,3,0,"個人職能特質及人際關係好壞不完全可由電腦程式判別","Personal traits can't be determined by a computer system.",2,1,2,3,3,3,4,1,"資料數據分析及提出建議選擇方案","Data analysis",5,6,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,4,4,4,4,4,4,4,4,5,5,5,3,4,4,7,6,3,4,4,4,3,5,5,5,4,5,3,3,4,3,3,1,2,"與其猶豫該不該殺，應該迅速直接赴目的地完成任務","Instead of hesitating whether to kill or not, should go directly to the destination to complete the task",3,"用最快速度完成指定任務，並做好因應備案","Finish the task as soon as possible, and prepare for the record",,".",".",1,".",".",2,".",".",1,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",2,".",".",0,3,3,2,3,3,3,5,3,5,3,2,3,2,3,3,2,5,5,5,3,3,2,2,5,3,1,0,0,0,1,0,0,0,0,".",".",2,1,1,0,0,0,0,0,0,1,".",".",2,1,1,0,0,0,0,0,0,1,".",".",1,4,4,3,4,2,2,10,4,3,98,1,1,2,1,1,1,4,1,0,0,,,".",".",1,1,1,1,1,2,98,98,1,98,1,98,98,0,50,2,5,3,1,3,0,1,1,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",6,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1.01
20180037,"0809",0,1,0,1981,6,2,3,3,".",".",,,,,,,,,,,0,,0,1,3,1,5,".",".",,".",2,6,2.5,2,6,2.5,,4,4,6,6,6,5,5,6,5,6,6,6,5,6,5,6,6,6,5,5,2,1,3,4,5,6,3,1,2,3,3,4,4,4,3,3,4,1,5,3,3,2,2,5,5,4,5,4,1,".",".",5,4,4,4,,3,2,3,3,3,3,3,1,0,1,0,0,3,3,3,3,3,3,3,2,3,1,1,2,2,3,2,4,4,3,4,4,2,2,0,,2,2,3,3,3,0,"不希望",".",1,2,3,2,2,2,3,1,"服務員","Chores",3,3,4,4,3,4,3,4,3,5,6,2,3,3,3,3,5,3,5,5,3,4,4,5,4,3,3,4,4,3,2,7,5,3,3,3,4,4,3,3,5,4,5,5,4,6,5,5,2,,".",".",,".",".",1,".",".",2,".",".",,".",".",,".",".",2,".",".",1,1,".",".",,".",".",1,2,".",".",,".",".",,3,3,2,4,4,2,3,4,4,4,3,3,2,3,3,3,3,4,4,3,3,1,1,2,3,1,1,1,0,0,1,0,0,0,".",".",3,1,1,1,0,0,0,0,0,0,".",".",3,1,1,1,0,0,0,0,0,0,".",".",1,3,3,3,2,3,3,2,3,3,3,2,3,2,2,1,2,4,1,0,1,19,2,".",".",3,1,7,,,,,,,,,,,,,1,2,3,1,2,,1,2,,,,,,1,1,1,0,0,0,0,".",".",0,,,,,,,".",".",5,4,4,3,3,5,3,3,4,4,3,3,4,3,3,4,4,4,4,4,1,1,1,1,1.11
20180038,"1085",0,1,1,1985,6,2,3,8,".",".",,,,,,,,,,,0,,1,2,7,1,13,".",".",,".",1,8,1.666666667,6,9,6.75,,1,4,5,3,6,4,6,6,5,5,5,5,5,4,5,5,5,5,3,4,3,2,1,4,6,5,3,3,5,5,5,5,6,5,3,4,4,3,5,4,3,5,4,5,4,4,5,3,5,".",".",4,3,3,5,,4,2,5,1,5,3,4,0,1,0,0,0,3,4,3,1,1,2,1,2,3,1,3,4,4,2,2,1,1,2,2,5,1,1,0,,2,1,2,2,2,0,"許多事情不能從紙上看出端倪，須要見面談過才知道。","Many things can't be seen from paper, need to meet and talk to know.",2,1,2,1,1,1,1,0,".",".",4,4,4,5,4,3,5,5,5,4,4,4,3,3,3,5,5,3,3,4,4,4,5,5,5,6,6,5,4,3,6,7,9,6,6,6,4,4,4,5,5,3,4,5,1,5,5,2,2,,".",".",,".",".",1,".",".",1,".",".",2,".",".",2,".",".",,".",".",0,,".",".",3,".",".",0,,".",".",2,".",".",0,3,2,3,2,2,2,4,5,6,1,4,2,2,3,4,3,5,3,5,3,3,4,1,5,4,1,1,1,1,1,0,0,0,0,".",".",2,1,1,1,1,1,0,0,0,0,".",".",2,1,0,0,0,0,0,0,0,0,".",".",1,5,4,2,4,3,1,2,98,1,2,1,1,2,1,1,98,98,98,0,1,2,2,".",".",1,1,7,,,,,,,,,,,,,2,5,3,1,2,,1,1,,,,,,1,2,1,0,0,1,0,".",".",1,2,0,0,1,0,0,".",".",7,6,6,5,5,5,2,2,4,3,4,2,4,2,5,5,4,2,2,2,1,1,2,,.94
20180039,"0563",0,1,1,1983,1,2,3,8,".",".",,,,,,,,,,,1,1,0,1,3,1,1,".",".",,".",7,0,7,7,0,7,,4,4,5,4,5,3,5,6,4,5,5,3,3,3,5,5,5,5,3,5,6,4,2,1,5,3,3,2,5,5,7,0,5,5,3,5,3,2,4,2,2,5,5,5,2,4,5,2,1,".",".",1,1,2,2,,5,5,5,5,5,5,5,1,0,0,0,0,2,3,3,1,1,3,3,2,3,2,3,3,3,3,1,2,4,4,5,5,1,2,0,,2,2,2,2,3,0,"無法評斷品格","Personal traits can't be determined by a computer system.",2,1,3,2,3,2,4,1,"各類報表的計算","Calculating of report",4,4,4,5,4,4,5,5,5,4,3,3,4,5,2,5,6,3,3,4,4,6,4,4,5,5,5,6,3,4,2,5,6,6,6,6,4,4,6,3,6,4,5,4,6,4,3,5,2,,".",".",,".",".",1,".",".",1,".",".",2,".",".",1,".",".",,".",".",0,,".",".",3,".",".",1,2,".",".",,".",".",,2,2,2,2,3,4,3,2,2,1,2,1,2,3,4,2,5,4,5,3,3,6,2,3,2,1,0,0,0,1,1,0,0,0,".",".",2,1,0,0,0,0,0,0,0,0,".",".",2,1,0,0,0,0,0,0,0,0,".",".",0,,2,2,2,3,10,7,1,1,3,3,3,2,1,1,1,5,1,0,1,2,1,".",".",1,1,6,,,,,,,,,,,,,4,7,3,2,3,0,1,2,,,,,,1,1,0,0,1,0,0,".",".",0,,,,,,,".",".",6,5,5,4,4,5,5,3,4,3,3,6,6,6,6,6,6,5,5,3,2,,,,1.02
20180041,"0544",0,1,0,1969,6,1,3,2,".",".",,,,,,,,,,,0,,0,1,3,1,5,".",".",,".",6,4,6.333333333,6,4,6.333333333,,4,5,5,3,4,3,5,5,5,5,5,4,5,4,3,3,4,4,3,3,6,5,1,2,4,3,2,5,5,3,5,2,5,3,3,5,2,3,3,2,2,5,5,3,3,4,3,2,1,".",".",4,4,3,3,,4,3,4,4,3,3,5,0,1,0,1,0,4,3,3,1,1,2,1,2,1,2,3,4,2,3,2,4,5,2,2,4,3,2,0,,2,2,3,3,2,1,"有些樂趣","Very interesting",3,2,2,2,3,2,4,1,"數據分析","Data analysis",4,5,4,5,5,4,5,4,5,5,4,4,4,4,4,4,5,4,4,4,4,5,5,5,5,5,5,5,4,5,6,10,7,4,5,5,4,5,4,3,4,4,4,5,4,4,5,5,2,,".",".",,".",".",1,".",".",3,"再想辦法協調","Find a way to coordinate",2,".",".",2,".",".",,".",".",1,1,".",".",,".",".",0,,".",".",2,".",".",1,2,3,2,3,4,3,5,4,4,3,2,2,2,4,4,3,4,4,5,4,4,4,2,3,4,1,1,1,0,1,0,0,0,0,".",".",3,1,1,1,0,1,0,0,0,0,".",".",2,1,1,0,1,1,0,0,0,0,".",".",1,3,4,4,3,2,1,2,4,4,2,1,3,2,1,3,1,3,4,0,0,,,".",".",1,1,1,1,1,1,2,2,2,2,1,1,2,0,20,4,5,3,1,3,0,1,1,,,,,,1,2,1,0,0,0,0,".",".",1,2,1,0,0,0,0,".",".",5,4,4,4,5,5,4,4,4,4,4,4,3,2,3,3,3,6,5,3,2,,,,1.11
20180043,"1004",0,1,1,1989,6,2,3,3,".",".",,,,,,,,,,,0,,0,1,2,2,19,".",".",,".",3,3,3.25,3,3,3.25,,2,5,5,4,5,5,4,6,5,5,5,5,5,1,5,5,6,6,2,4,6,3,2,4,1,5,0,0,0,0,1,1,2,2,1,5,2,1,4,3,1,6,6,3,2,4,3,3,5,".",".",5,2,3,3,,4,3,2,4,4,3,3,0,0,0,1,0,3,3,3,3,1,2,3,2,3,3,3,4,4,1,1,4,1,1,5,5,1,2,0,,3,2,3,3,2,1,"排除面試人員個人喜好","Exclude the interviewer's personal preferences.",3,2,2,3,3,5,4,1,"人事業務","Staff business",5,5,2,4,2,3,4,4,5,3,3,3,3,3,4,5,6,5,4,4,4,5,4,4,5,4,4,6,4,4,8,2,5,6,4,5,3,4,5,3,6,4,5,6,3,5,4,3,1,1,".",".",1,".",".",,".",".",2,".",".",,".",".",,".",".",2,".",".",0,,".",".",1,".",".",0,,".",".",2,".",".",1,2,2,2,5,5,6,6,3,2,1,3,2,2,4,2,2,4,3,4,3,4,6,2,4,3,0,0,1,0,1,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",0,,4,4,2,3,10,8,1,4,4,1,1,2,1,4,4,2,1,0,0,,,".",".",1,1,7,,,,,,,,,,,,,3,5,2,0,2,,1,3,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",5,5,5,4,4,4,4,3,4,4,4,4,4,3,5,4,4,4,4,3,2,,,,1.02
20180044,"1039",0,1,0,1977,1,3,4,6,".",".",,,,,,,,,,,1,3,0,2,7,1,9,".",".",,".",6,6,6.5,7,6,7.5,,4,1,5,4,4,4,4,5,4,4,5,4,5,4,5,5,4,5,4,4,5,6,1,3,2,4,0,0,1,0,1,0,3,1,1,5,1,2,2,1,1,6,6,2,1,6,2,2,4,".",".",4,3,1,2,,1,2,1,2,1,2,5,0,0,0,1,0,3,2,3,3,1,3,1,2,3,3,3,3,3,2,2,3,3,2,4,5,1,2,0,,2,2,3,2,4,0,"人性難以僅由程式分析","Dehumanization",2,1,2,2,3,2,3,1,"數據分析","Data analysis",5,4,3,4,4,4,5,4,4,3,4,4,3,3,4,4,4,2,3,4,4,5,4,5,4,5,5,5,4,5,2,6,1,5,5,5,5,5,2,4,4,4,4,5,4,4,4,4,1,1,".",".",1,".",".",,".",".",1,".",".",2,".",".",1,".",".",,".",".",1,1,".",".",,".",".",1,1,".",".",,".",".",,3,3,2,5,5,5,5,4,4,3,2,3,2,4,3,3,4,4,5,4,4,4,2,2,4,1,1,0,0,1,1,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,0,0,0,0,0,0,0,0,0,".",".",1,3,4,2,3,2,1,2,98,1,2,98,1,1,98,2,1,5,5,0,0,,,".",".",1,1,1,98,98,98,98,98,98,98,98,98,98,1,0,2,6,3,1,2,,1,1,,,,,,0,,,,,,,".",".",0,,,,,,,".",".",8,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,1,1,1,1,.99
